root,guest_guess,size,mode,path
Assets/Characters,,157x287,RGBA,Assets/Characters/ButlerYoung/walk/trimmed/butler_young_walk_07_r02_c03.png
Assets/Characters,,144x287,RGBA,Assets/Characters/ButlerYoung/walk/trimmed/butler_young_walk_08_r02_c04.png
Assets/Characters,,73x287,RGBA,Assets/Characters/ButlerYoung/walk/trimmed/butler_young_walk_09_r03_c01.png
Assets/Characters,,156x281,RGBA,Assets/Characters/ButlerYoung/walk/trimmed/butler_young_walk_10_r03_c02.png
Assets/Characters,,161x281,RGBA,Assets/Characters/ButlerYoung/walk/trimmed/butler_young_walk_11_r03_c03.png
Assets/Characters,,150x282,RGBA,Assets/Characters/ButlerYoung/walk/trimmed/butler_young_walk_12_r03_c04.png
Assets/Characters,,89x287,RGBA,Assets/Characters/ButlerYoung/walk/trimmed/butler_young_walk_13_r04_c01.png
Assets/Characters,,111x292,RGBA,Assets/Characters/ButlerYoung/walk/trimmed/butler_young_walk_14_r04_c02.png
Assets/Characters,,121x291,RGBA,Assets/Characters/ButlerYoung/walk/trimmed/butler_young_walk_15_r04_c03.png
Assets/Characters,,115x291,RGBA,Assets/Characters/ButlerYoung/walk/trimmed/butler_young_walk_16_r04_c04.png
Assets/Characters,,212x501,RGBA,Assets/Characters/ButlerYoung/walk_cycle/aligned/butler_young_walk_cycle_01_r01_c01.png
Assets/Characters,,212x501,RGBA,Assets/Characters/ButlerYoung/walk_cycle/aligned/butler_young_walk_cycle_02_r01_c02.png
Assets/Characters,,212x501,RGBA,Assets/Characters/ButlerYoung/walk_cycle/aligned/butler_young_walk_cycle_03_r01_c03.png
Assets/Characters,,212x501,RGBA,Assets/Characters/ButlerYoung/walk_cycle/aligned/butler_young_walk_cycle_04_r01_c04.png
Assets/Characters,,212x501,RGBA,Assets/Characters/ButlerYoung/walk_cycle/aligned/butler_young_walk_cycle_05_r01_c05.png
Assets/Characters,,212x501,RGBA,Assets/Characters/ButlerYoung/walk_cycle/aligned/butler_young_walk_cycle_06_r01_c06.png
Assets/Characters,,212x501,RGBA,Assets/Characters/ButlerYoung/walk_cycle/aligned/butler_young_walk_cycle_07_r01_c07.png
Assets/Characters,,212x501,RGBA,Assets/Characters/ButlerYoung/walk_cycle/aligned/butler_young_walk_cycle_08_r01_c08.png
Assets/Characters,,191x498,RGBA,Assets/Characters/ButlerYoung/walk_cycle/full_cells/butler_young_walk_cycle_01_r01_c01.png
Assets/Characters,,156x499,RGBA,Assets/Characters/ButlerYoung/walk_cycle/full_cells/butler_young_walk_cycle_02_r01_c02.png
Assets/Characters,,174x493,RGBA,Assets/Characters/ButlerYoung/walk_cycle/full_cells/butler_young_walk_cycle_03_r01_c03.png
Assets/Characters,,165x497,RGBA,Assets/Characters/ButlerYoung/walk_cycle/full_cells/butler_young_walk_cycle_04_r01_c04.png
Assets/Characters,,180x498,RGBA,Assets/Characters/ButlerYoung/walk_cycle/full_cells/butler_young_walk_cycle_05_r01_c05.png
Assets/Characters,,207x493,RGBA,Assets/Characters/ButlerYoung/walk_cycle/full_cells/butler_young_walk_cycle_06_r01_c06.png
Assets/Characters,,180x493,RGBA,Assets/Characters/ButlerYoung/walk_cycle/full_cells/butler_young_walk_cycle_07_r01_c07.png
Assets/Characters,,179x498,RGBA,Assets/Characters/ButlerYoung/walk_cycle/full_cells/butler_young_walk_cycle_08_r01_c08.png
Assets/Characters,,1696x501,RGBA,Assets/Characters/ButlerYoung/walk_cycle/preview_aligned.png
Assets/Characters,,191x498,RGBA,Assets/Characters/ButlerYoung/walk_cycle/trimmed/butler_young_walk_cycle_01_r01_c01.png
Assets/Characters,,156x499,RGBA,Assets/Characters/ButlerYoung/walk_cycle/trimmed/butler_young_walk_cycle_02_r01_c02.png
Assets/Characters,,174x493,RGBA,Assets/Characters/ButlerYoung/walk_cycle/trimmed/butler_young_walk_cycle_03_r01_c03.png
Assets/Characters,,165x497,RGBA,Assets/Characters/ButlerYoung/walk_cycle/trimmed/butler_young_walk_cycle_04_r01_c04.png
Assets/Characters,,180x498,RGBA,Assets/Characters/ButlerYoung/walk_cycle/trimmed/butler_young_walk_cycle_05_r01_c05.png
Assets/Characters,,207x493,RGBA,Assets/Characters/ButlerYoung/walk_cycle/trimmed/butler_young_walk_cycle_06_r01_c06.png
Assets/Characters,,180x493,RGBA,Assets/Characters/ButlerYoung/walk_cycle/trimmed/butler_young_walk_cycle_07_r01_c07.png
Assets/Characters,,179x498,RGBA,Assets/Characters/ButlerYoung/walk_cycle/trimmed/butler_young_walk_cycle_08_r01_c08.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_01_r01_c01.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_02_r01_c02.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_03_r01_c03.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_04_r01_c04.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_05_r02_c01.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_06_r02_c02.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_07_r02_c03.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_08_r02_c04.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_09_r02_c05.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_10_r02_c06.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_11_r02_c07.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_12_r02_c08.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_13_r03_c01.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_14_r03_c02.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_15_r03_c03.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_16_r03_c04.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_17_r03_c05.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_18_r03_c06.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_19_r03_c07.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_20_r03_c08.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_21_r04_c01.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_22_r04_c02.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_23_r04_c03.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/directional/aligned/gentleman_black_directional_24_r04_c04.png
Assets/Characters,,188x447,RGBA,Assets/Characters/GentlemanBlack/walk/aligned/gentleman_black_walk_01_r01_c01.png
Assets/Characters,,188x447,RGBA,Assets/Characters/GentlemanBlack/walk/aligned/gentleman_black_walk_02_r01_c02.png
Assets/Characters,,188x447,RGBA,Assets/Characters/GentlemanBlack/walk/aligned/gentleman_black_walk_03_r01_c03.png
Assets/Characters,,188x447,RGBA,Assets/Characters/GentlemanBlack/walk/aligned/gentleman_black_walk_04_r01_c04.png
Assets/Characters,,188x447,RGBA,Assets/Characters/GentlemanBlack/walk/aligned/gentleman_black_walk_05_r02_c01.png
Assets/Characters,,188x447,RGBA,Assets/Characters/GentlemanBlack/walk/aligned/gentleman_black_walk_06_r02_c02.png
Assets/Characters,,188x447,RGBA,Assets/Characters/GentlemanBlack/walk/aligned/gentleman_black_walk_07_r02_c03.png
Assets/Characters,,188x447,RGBA,Assets/Characters/GentlemanBlack/walk/aligned/gentleman_black_walk_08_r02_c04.png
Assets/Characters,,175x443,RGBA,Assets/Characters/GentlemanBlack/walk/full_cells/gentleman_black_walk_01_r01_c01.png
Assets/Characters,,173x443,RGBA,Assets/Characters/GentlemanBlack/walk/full_cells/gentleman_black_walk_02_r01_c02.png
Assets/Characters,,176x443,RGBA,Assets/Characters/GentlemanBlack/walk/full_cells/gentleman_black_walk_03_r01_c03.png
Assets/Characters,,173x442,RGBA,Assets/Characters/GentlemanBlack/walk/full_cells/gentleman_black_walk_04_r01_c04.png
Assets/Characters,,183x445,RGBA,Assets/Characters/GentlemanBlack/walk/full_cells/gentleman_black_walk_05_r02_c01.png
Assets/Characters,,175x444,RGBA,Assets/Characters/GentlemanBlack/walk/full_cells/gentleman_black_walk_06_r02_c02.png
Assets/Characters,,178x442,RGBA,Assets/Characters/GentlemanBlack/walk/full_cells/gentleman_black_walk_07_r02_c03.png
Assets/Characters,,161x441,RGBA,Assets/Characters/GentlemanBlack/walk/full_cells/gentleman_black_walk_08_r02_c04.png
Assets/Characters,,752x894,RGBA,Assets/Characters/GentlemanBlack/walk/preview_aligned.png
Assets/Characters,,175x443,RGBA,Assets/Characters/GentlemanBlack/walk/trimmed/gentleman_black_walk_01_r01_c01.png
Assets/Characters,,173x443,RGBA,Assets/Characters/GentlemanBlack/walk/trimmed/gentleman_black_walk_02_r01_c02.png
Assets/Characters,,176x443,RGBA,Assets/Characters/GentlemanBlack/walk/trimmed/gentleman_black_walk_03_r01_c03.png
Assets/Characters,,173x442,RGBA,Assets/Characters/GentlemanBlack/walk/trimmed/gentleman_black_walk_04_r01_c04.png
Assets/Characters,,183x445,RGBA,Assets/Characters/GentlemanBlack/walk/trimmed/gentleman_black_walk_05_r02_c01.png
Assets/Characters,,175x444,RGBA,Assets/Characters/GentlemanBlack/walk/trimmed/gentleman_black_walk_06_r02_c02.png
Assets/Characters,,178x442,RGBA,Assets/Characters/GentlemanBlack/walk/trimmed/gentleman_black_walk_07_r02_c03.png
Assets/Characters,,161x441,RGBA,Assets/Characters/GentlemanBlack/walk/trimmed/gentleman_black_walk_08_r02_c04.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/aligned/gentleman_black_walk_cycle_01_r01_c01.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/aligned/gentleman_black_walk_cycle_02_r01_c02.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/aligned/gentleman_black_walk_cycle_03_r01_c03.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/aligned/gentleman_black_walk_cycle_04_r01_c04.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/aligned/gentleman_black_walk_cycle_05_r01_c05.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/aligned/gentleman_black_walk_cycle_06_r01_c06.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/aligned/gentleman_black_walk_cycle_07_r01_c07.png
Assets/Characters,,228x522,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/aligned/gentleman_black_walk_cycle_08_r01_c08.png
Assets/Characters,,194x520,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/full_cells/gentleman_black_walk_cycle_01_r01_c01.png
Assets/Characters,,170x517,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/full_cells/gentleman_black_walk_cycle_02_r01_c02.png
Assets/Characters,,194x512,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/full_cells/gentleman_black_walk_cycle_03_r01_c03.png
Assets/Characters,,179x516,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/full_cells/gentleman_black_walk_cycle_04_r01_c04.png
Assets/Characters,,193x517,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/full_cells/gentleman_black_walk_cycle_05_r01_c05.png
Assets/Characters,,220x507,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/full_cells/gentleman_black_walk_cycle_06_r01_c06.png
Assets/Characters,,194x510,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/full_cells/gentleman_black_walk_cycle_07_r01_c07.png
Assets/Characters,,189x516,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/full_cells/gentleman_black_walk_cycle_08_r01_c08.png
Assets/Characters,,1824x522,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/preview_aligned.png
Assets/Characters,,194x520,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/trimmed/gentleman_black_walk_cycle_01_r01_c01.png
Assets/Characters,,170x517,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/trimmed/gentleman_black_walk_cycle_02_r01_c02.png
Assets/Characters,,194x512,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/trimmed/gentleman_black_walk_cycle_03_r01_c03.png
Assets/Characters,,179x516,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/trimmed/gentleman_black_walk_cycle_04_r01_c04.png
Assets/Characters,,193x517,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/trimmed/gentleman_black_walk_cycle_05_r01_c05.png
Assets/Characters,,220x507,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/trimmed/gentleman_black_walk_cycle_06_r01_c06.png
Assets/Characters,,194x510,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/trimmed/gentleman_black_walk_cycle_07_r01_c07.png
Assets/Characters,,189x516,RGBA,Assets/Characters/GentlemanBlack/walk_cycle/trimmed/gentleman_black_walk_cycle_08_r01_c08.png
Assets/Characters,,228x503,RGBA,Assets/Characters/GentlemanGreen/walk/aligned/gentleman_green_walk_01_r01_c01.png
Assets/Characters,,228x503,RGBA,Assets/Characters/GentlemanGreen/walk/aligned/gentleman_green_walk_02_r01_c02.png
Assets/Characters,,228x503,RGBA,Assets/Characters/GentlemanGreen/walk/aligned/gentleman_green_walk_03_r01_c03.png
Assets/Characters,,228x503,RGBA,Assets/Characters/GentlemanGreen/walk/aligned/gentleman_green_walk_04_r01_c04.png
Assets/Characters,,228x503,RGBA,Assets/Characters/GentlemanGreen/walk/aligned/gentleman_green_walk_05_r02_c01.png
Assets/Characters,,228x503,RGBA,Assets/Characters/GentlemanGreen/walk/aligned/gentleman_green_walk_06_r02_c02.png
Assets/Characters,,228x503,RGBA,Assets/Characters/GentlemanGreen/walk/aligned/gentleman_green_walk_07_r02_c03.png
Assets/Characters,,228x503,RGBA,Assets/Characters/GentlemanGreen/walk/aligned/gentleman_green_walk_08_r02_c04.png
Assets/Characters,,193x500,RGBA,Assets/Characters/GentlemanGreen/walk/full_cells/gentleman_green_walk_01_r01_c01.png
Assets/Characters,,202x500,RGBA,Assets/Characters/GentlemanGreen/walk/full_cells/gentleman_green_walk_02_r01_c02.png
Assets/Characters,,204x498,RGBA,Assets/Characters/GentlemanGreen/walk/full_cells/gentleman_green_walk_03_r01_c03.png
Assets/Characters,,213x501,RGBA,Assets/Characters/GentlemanGreen/walk/full_cells/gentleman_green_walk_04_r01_c04.png
Assets/Characters,,210x499,RGBA,Assets/Characters/GentlemanGreen/walk/full_cells/gentleman_green_walk_05_r02_c01.png
Assets/Characters,,207x500,RGBA,Assets/Characters/GentlemanGreen/walk/full_cells/gentleman_green_walk_06_r02_c02.png
Assets/Characters,,204x500,RGBA,Assets/Characters/GentlemanGreen/walk/full_cells/gentleman_green_walk_07_r02_c03.png
Assets/Characters,,224x498,RGBA,Assets/Characters/GentlemanGreen/walk/full_cells/gentleman_green_walk_08_r02_c04.png
Assets/Characters,,912x1006,RGBA,Assets/Characters/GentlemanGreen/walk/preview_aligned.png
Assets/Characters,,193x500,RGBA,Assets/Characters/GentlemanGreen/walk/trimmed/gentleman_green_walk_01_r01_c01.png
Assets/Characters,,202x500,RGBA,Assets/Characters/GentlemanGreen/walk/trimmed/gentleman_green_walk_02_r01_c02.png
Assets/Characters,,204x498,RGBA,Assets/Characters/GentlemanGreen/walk/trimmed/gentleman_green_walk_03_r01_c03.png
Assets/Characters,,213x501,RGBA,Assets/Characters/GentlemanGreen/walk/trimmed/gentleman_green_walk_04_r01_c04.png
Assets/Characters,,210x499,RGBA,Assets/Characters/GentlemanGreen/walk/trimmed/gentleman_green_walk_05_r02_c01.png
Assets/Characters,,207x500,RGBA,Assets/Characters/GentlemanGreen/walk/trimmed/gentleman_green_walk_06_r02_c02.png
Assets/Characters,,204x500,RGBA,Assets/Characters/GentlemanGreen/walk/trimmed/gentleman_green_walk_07_r02_c03.png
Assets/Characters,,224x498,RGBA,Assets/Characters/GentlemanGreen/walk/trimmed/gentleman_green_walk_08_r02_c04.png
Assets/Characters,,214x479,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/aligned/gentleman_green_walk_cycle_01_r01_c01.png
Assets/Characters,,214x479,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/aligned/gentleman_green_walk_cycle_02_r01_c02.png
Assets/Characters,,214x479,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/aligned/gentleman_green_walk_cycle_03_r01_c03.png
Assets/Characters,,214x479,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/aligned/gentleman_green_walk_cycle_04_r01_c04.png
Assets/Characters,,214x479,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/aligned/gentleman_green_walk_cycle_05_r01_c05.png
Assets/Characters,,214x479,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/aligned/gentleman_green_walk_cycle_06_r01_c06.png
Assets/Characters,,214x479,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/aligned/gentleman_green_walk_cycle_07_r01_c07.png
Assets/Characters,,214x479,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/aligned/gentleman_green_walk_cycle_08_r01_c08.png
Assets/Characters,,195x477,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/full_cells/gentleman_green_walk_cycle_01_r01_c01.png
Assets/Characters,,177x471,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/full_cells/gentleman_green_walk_cycle_02_r01_c02.png
Assets/Characters,,185x466,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/full_cells/gentleman_green_walk_cycle_03_r01_c03.png
Assets/Characters,,169x469,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/full_cells/gentleman_green_walk_cycle_04_r01_c04.png
Assets/Characters,,200x473,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/full_cells/gentleman_green_walk_cycle_05_r01_c05.png
Assets/Characters,,210x464,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/full_cells/gentleman_green_walk_cycle_06_r01_c06.png
Assets/Characters,,186x465,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/full_cells/gentleman_green_walk_cycle_07_r01_c07.png
Assets/Characters,,187x474,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/full_cells/gentleman_green_walk_cycle_08_r01_c08.png
Assets/Characters,,1712x479,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/preview_aligned.png
Assets/Characters,,195x477,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/trimmed/gentleman_green_walk_cycle_01_r01_c01.png
Assets/Characters,,177x471,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/trimmed/gentleman_green_walk_cycle_02_r01_c02.png
Assets/Characters,,185x466,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/trimmed/gentleman_green_walk_cycle_03_r01_c03.png
Assets/Characters,,169x469,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/trimmed/gentleman_green_walk_cycle_04_r01_c04.png
Assets/Characters,,200x473,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/trimmed/gentleman_green_walk_cycle_05_r01_c05.png
Assets/Characters,,210x464,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/trimmed/gentleman_green_walk_cycle_06_r01_c06.png
Assets/Characters,,186x465,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/trimmed/gentleman_green_walk_cycle_07_r01_c07.png
Assets/Characters,,187x474,RGBA,Assets/Characters/GentlemanGreen/walk_cycle/trimmed/gentleman_green_walk_cycle_08_r01_c08.png
Assets/Characters,Guest01_Lady,105x277,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_01_r01_c01.png
Assets/Characters,Guest01_Lady,117x284,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_02_r01_c02.png
Assets/Characters,Guest01_Lady,126x282,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_03_r01_c03.png
Assets/Characters,Guest01_Lady,122x282,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_04_r01_c04.png
Assets/Characters,Guest01_Lady,98x276,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_05_r02_c01.png
Assets/Characters,Guest01_Lady,162x278,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_06_r02_c02.png
Assets/Characters,Guest01_Lady,175x277,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_07_r02_c03.png
Assets/Characters,Guest01_Lady,173x277,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_08_r02_c04.png
Assets/Characters,Guest01_Lady,95x276,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_09_r03_c01.png
Assets/Characters,Guest01_Lady,156x276,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_10_r03_c02.png
Assets/Characters,Guest01_Lady,167x274,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_11_r03_c03.png
Assets/Characters,Guest01_Lady,165x274,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_12_r03_c04.png
Assets/Characters,Guest01_Lady,104x283,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_13_r04_c01.png
Assets/Characters,Guest01_Lady,114x288,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_14_r04_c02.png
Assets/Characters,Guest01_Lady,127x287,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_15_r04_c03.png
Assets/Characters,Guest01_Lady,122x288,RGBA,Assets/Characters/Lady/walk/full_cells/lady_walk_16_r04_c04.png
Assets/Characters,Guest01_Lady,720x1160,RGBA,Assets/Characters/Lady/walk/preview_aligned.png
Assets/Characters,Guest01_Lady,105x277,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_01_r01_c01.png
Assets/Characters,Guest01_Lady,117x284,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_02_r01_c02.png
Assets/Characters,Guest01_Lady,126x282,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_03_r01_c03.png
Assets/Characters,Guest01_Lady,122x282,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_04_r01_c04.png
Assets/Characters,Guest01_Lady,98x276,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_05_r02_c01.png
Assets/Characters,Guest01_Lady,162x278,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_06_r02_c02.png
Assets/Characters,Guest01_Lady,175x277,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_07_r02_c03.png
Assets/Characters,Guest01_Lady,173x277,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_08_r02_c04.png
Assets/Characters,Guest01_Lady,95x276,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_09_r03_c01.png
Assets/Characters,Guest01_Lady,156x276,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_10_r03_c02.png
Assets/Characters,Guest01_Lady,167x274,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_11_r03_c03.png
Assets/Characters,Guest01_Lady,165x274,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_12_r03_c04.png
Assets/Characters,Guest01_Lady,104x283,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_13_r04_c01.png
Assets/Characters,Guest01_Lady,114x288,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_14_r04_c02.png
Assets/Characters,Guest01_Lady,127x287,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_15_r04_c03.png
Assets/Characters,Guest01_Lady,122x288,RGBA,Assets/Characters/Lady/walk/trimmed/lady_walk_16_r04_c04.png
Assets/Characters,Guest01_Lady,270x479,RGBA,Assets/Characters/LadyGreen/walk/aligned/lady_green_walk_01_r01_c01.png
Assets/Characters,Guest01_Lady,270x479,RGBA,Assets/Characters/LadyGreen/walk/aligned/lady_green_walk_02_r01_c02.png
Assets/Characters,Guest01_Lady,270x479,RGBA,Assets/Characters/LadyGreen/walk/aligned/lady_green_walk_03_r01_c03.png
Assets/Characters,Guest01_Lady,270x479,RGBA,Assets/Characters/LadyGreen/walk/aligned/lady_green_walk_04_r01_c04.png
Assets/Characters,Guest01_Lady,270x479,RGBA,Assets/Characters/LadyGreen/walk/aligned/lady_green_walk_05_r02_c01.png
Assets/Characters,Guest01_Lady,270x479,RGBA,Assets/Characters/LadyGreen/walk/aligned/lady_green_walk_06_r02_c02.png
Assets/Characters,Guest01_Lady,270x479,RGBA,Assets/Characters/LadyGreen/walk/aligned/lady_green_walk_07_r02_c03.png
Assets/Characters,Guest01_Lady,270x479,RGBA,Assets/Characters/LadyGreen/walk/aligned/lady_green_walk_08_r02_c04.png
Assets/Characters,Guest01_Lady,266x477,RGBA,Assets/Characters/LadyGreen/walk/full_cells/lady_green_walk_01_r01_c01.png
Assets/Characters,Guest01_Lady,257x476,RGBA,Assets/Characters/LadyGreen/walk/full_cells/lady_green_walk_02_r01_c02.png
Assets/Characters,Guest01_Lady,251x476,RGBA,Assets/Characters/LadyGreen/walk/full_cells/lady_green_walk_03_r01_c03.png
Assets/Characters,Guest01_Lady,251x474,RGBA,Assets/Characters/LadyGreen/walk/full_cells/lady_green_walk_04_r01_c04.png
Assets/Characters,Guest01_Lady,259x474,RGBA,Assets/Characters/LadyGreen/walk/full_cells/lady_green_walk_05_r02_c01.png
Assets/Characters,Guest01_Lady,262x476,RGBA,Assets/Characters/LadyGreen/walk/full_cells/lady_green_walk_06_r02_c02.png
Assets/Characters,Guest01_Lady,265x473,RGBA,Assets/Characters/LadyGreen/walk/full_cells/lady_green_walk_07_r02_c03.png
Assets/Characters,Guest01_Lady,262x475,RGBA,Assets/Characters/LadyGreen/walk/full_cells/lady_green_walk_08_r02_c04.png
Assets/Characters,Guest01_Lady,1080x958,RGBA,Assets/Characters/LadyGreen/walk/preview_aligned.png
Assets/Characters,Guest01_Lady,266x477,RGBA,Assets/Characters/LadyGreen/walk/trimmed/lady_green_walk_01_r01_c01.png
Assets/Characters,Guest01_Lady,257x476,RGBA,Assets/Characters/LadyGreen/walk/trimmed/lady_green_walk_02_r01_c02.png
Assets/Characters,Guest01_Lady,251x476,RGBA,Assets/Characters/LadyGreen/walk/trimmed/lady_green_walk_03_r01_c03.png
Assets/Characters,Guest01_Lady,251x474,RGBA,Assets/Characters/LadyGreen/walk/trimmed/lady_green_walk_04_r01_c04.png
Assets/Characters,Guest01_Lady,259x474,RGBA,Assets/Characters/LadyGreen/walk/trimmed/lady_green_walk_05_r02_c01.png
Assets/Characters,Guest01_Lady,262x476,RGBA,Assets/Characters/LadyGreen/walk/trimmed/lady_green_walk_06_r02_c02.png
Assets/Characters,Guest01_Lady,265x473,RGBA,Assets/Characters/LadyGreen/walk/trimmed/lady_green_walk_07_r02_c03.png
